participant_id,group,event_type,element_id,timestamp,phase,username,timestamp,pasted_content,message,url,hover_duration_ms,group,highlighted_text
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,message-send,chat-input,2026-06-19 16:24:19.93538+00,part2,rose,,,Wie lange dauert eine vollständige Rotation der Venus um ihre eigene Achse ungefähr?,,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-end,source-link,2026-06-19 16:24:16.272564+00,part2,rose,,,,https://www.britannica.com/biography/William-Stanley-Jevons,17645,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,copy,message-1781886160341,2026-06-19 16:23:16.862436+00,part2,rose,,,,,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,paste,chat-input,2026-06-19 16:22:34.211392+00,part2,rose,2026-06-19T16:22:34.025Z,"Beschreibe das Jevons-Paradoxon im Bereich der Energieeffizienz.

",,,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-end,source-link,2026-06-19 16:20:50.065332+00,part2,rose,,,,https://www.bipm.org/en/measurement-units/si-defining-constants,20035,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,paste,chat-input,2026-06-19 16:24:46.920021+00,part2,rose,2026-06-19T16:24:46.749Z,"Wie groß ist die durchschnittliche Entfernung zwischen Erde und Mond?

",,,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,new-chat,new-chat-button,2026-06-19 16:21:14.720183+00,part2,rose,2026-06-19T16:21:14.271Z,,,,,alpha,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,message-send,chat-input,2026-06-19 16:19:56.39777+00,part2,rose,,,Welcher exakte Zahlenwert definiert seit der SI-Neudefinition die Planck-Konstante h?,,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-start,source-link,2026-06-19 16:20:29.637155+00,part2,rose,,,,https://de.wikipedia.org/wiki/Plancksches_Wirkungsquantum,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,paste,chat-input,2026-06-19 16:19:56.209059+00,part2,rose,2026-06-19T16:19:55.835Z,Welcher exakte Zahlenwert definiert seit der SI-Neudefinition die Planck-Konstante h?,,,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-end,source-link,2026-06-19 16:20:29.790203+00,part2,rose,,,,https://de.wikipedia.org/wiki/Plancksches_Wirkungsquantum,402,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-start,highlight-source-seg_719,2026-06-19 16:11:21.029113+00,part1,rose,,,,https://www.gpsworld.com/inside-the-box-gps-and-relativity/,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-end,highlight-source-seg_719,2026-06-19 16:11:21.218887+00,part1,rose,,,,https://www.gpsworld.com/inside-the-box-gps-and-relativity/,28,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-start,source-link,2026-06-19 16:20:29.899368+00,part2,rose,,,,https://www.bipm.org/en/measurement-units/si-defining-constants,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,phase-advance,end-part1-button,2026-06-19 16:18:30.06768+00,part1,rose,2026-06-19T16:18:28.955Z,,,,,alpha,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,hover,highlight-chevron-seg_719,2026-06-19 16:10:58.514626+00,part1,rose,,,,,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-start,highlight-source-seg_719,2026-06-19 16:11:14.374634+00,part1,rose,,,,https://www.gpsworld.com/inside-the-box-gps-and-relativity/,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-end,highlight-source-seg_719,2026-06-19 16:10:58.407472+00,part1,rose,,,,https://www.gpsworld.com/inside-the-box-gps-and-relativity/,21,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-click,highlight-source-seg_719,2026-06-19 16:11:17.401168+00,part1,rose,,,,https://www.gpsworld.com/inside-the-box-gps-and-relativity/,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-end,highlight-source-seg_719,2026-06-19 16:11:18.90832+00,part1,rose,,,,https://www.gpsworld.com/inside-the-box-gps-and-relativity/,4793,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-click,source-link,2026-06-19 16:20:34.201991+00,part2,rose,,,,https://www.bipm.org/en/measurement-units/si-defining-constants,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,message-send,chat-input,2026-06-19 16:24:47.188299+00,part2,rose,,,Wie groß ist die durchschnittliche Entfernung zwischen Erde und Mond?,,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-start,highlight-source-seg_719,2026-06-19 16:10:58.39594+00,part1,rose,,,,https://www.gpsworld.com/inside-the-box-gps-and-relativity/,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,message-send,chat-input,2026-06-19 16:22:34.506156+00,part2,rose,,,Beschreibe das Jevons-Paradoxon im Bereich der Energieeffizienz.,,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-start,highlight-source-seg_225,2026-06-19 16:09:16.260169+00,part1,rose,,,,https://www.si.edu/object/supermarket-scanner%3Anmah_892778,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-click,highlight-source-seg_225,2026-06-19 16:09:16.742383+00,part1,rose,,,,https://www.si.edu/object/supermarket-scanner%3Anmah_892778,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-end,highlight-source-seg_225,2026-06-19 16:09:14.311462+00,part1,rose,,,,https://www.si.edu/object/supermarket-scanner%3Anmah_892778,45,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-end,highlight-source-seg_225,2026-06-19 16:09:54.548896+00,part1,rose,,,,https://www.si.edu/object/supermarket-scanner%3Anmah_892778,38052,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,paste,chat-input,2026-06-19 16:21:16.740163+00,part2,rose,2026-06-19T16:21:16.560Z,"Welche Zahl gehört zur heutigen SI-Definition der Sekunde über Caesium-133?

",,,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-click,source-link,2026-06-19 16:08:56.66677+00,part1,rose,,,,https://www.gs1.org/standards/barcodes,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-end,source-link,2026-06-19 16:09:12.753226+00,part1,rose,,,,https://www.gs1.org/standards/barcodes,16334,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,new-chat,new-chat-button,2026-06-19 16:10:10.093432+00,part1,rose,2026-06-19T16:10:09.672Z,,,,,alpha,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-start,highlight-source-seg_225,2026-06-19 16:09:14.118408+00,part1,rose,,,,https://www.si.edu/object/supermarket-scanner%3Anmah_892778,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,message-send,chat-input,2026-06-19 16:21:17.132164+00,part2,rose,,,Welche Zahl gehört zur heutigen SI-Definition der Sekunde über Caesium-133?,,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,new-chat,new-chat-button,2026-06-19 16:22:31.316148+00,part2,rose,2026-06-19T16:22:30.954Z,,,,,alpha,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-start,source-link,2026-06-19 16:08:38.205237+00,part1,rose,,,,https://de.wikipedia.org/wiki/Universal_Product_Code,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-click,source-link,2026-06-19 16:08:40.212135+00,part1,rose,,,,https://de.wikipedia.org/wiki/Universal_Product_Code,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-start,source-link,2026-06-19 16:23:58.628702+00,part2,rose,,,,https://www.britannica.com/biography/William-Stanley-Jevons,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-end,source-link,2026-06-19 16:08:55.730391+00,part1,rose,,,,https://de.wikipedia.org/wiki/Universal_Product_Code,17339,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,hover,highlight-chevron-seg_108,2026-06-19 15:55:18.36607+00,part1,rose,,,,,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-end,source-link,2026-06-19 16:08:38.198178+00,part1,rose,,,,https://www.gs1.org/standards/barcodes,773,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,new-chat,new-chat-button,2026-06-19 16:24:44.154968+00,part2,rose,2026-06-19T16:24:43.788Z,,,,,alpha,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-end,source-link,2026-06-19 16:08:37.590651+00,part1,rose,,,,https://de.wikipedia.org/wiki/Universal_Product_Code,117,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-start,source-link,2026-06-19 16:08:56.313192+00,part1,rose,,,,https://www.gs1.org/standards/barcodes,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,paste,chat-input,2026-06-19 16:10:12.21859+00,part1,rose,2026-06-19T16:10:11.995Z,"Um wie viel gehen GPS-Satellitenuhren netto ungefähr pro Tag schneller als Uhren auf Meereshöhe, wenn relativistische Effekte berücksichtigt werden?",,,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-start,source-link,2026-06-19 16:08:37.617282+00,part1,rose,,,,https://www.gs1.org/standards/barcodes,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-click,source-link,2026-06-19 16:23:58.80166+00,part2,rose,,,,https://www.britannica.com/biography/William-Stanley-Jevons,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-end,highlight-source-seg_225,2026-06-19 16:08:15.595262+00,part1,rose,,,,https://www.si.edu/object/supermarket-scanner%3Anmah_892778,48,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-start,highlight-source-seg_225,2026-06-19 16:08:15.690299+00,part1,rose,,,,https://www.si.edu/object/supermarket-scanner%3Anmah_892778,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,message-send,chat-input,2026-06-19 16:07:39.218056+00,part1,rose,,,Welches Produkt wurde 1974 als erstes mit einem UPC-Barcode an einer Supermarktkasse gescannt?,,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-start,highlight-source-seg_225,2026-06-19 16:08:15.781151+00,part1,rose,,,,https://www.si.edu/object/supermarket-scanner%3Anmah_892778,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-end,source-link,2026-06-19 16:07:15.50353+00,part1,rose,,,,https://mars.nasa.gov/,62451,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,new-chat,new-chat-button,2026-06-19 16:07:36.12414+00,part1,rose,2026-06-19T16:07:35.723Z,,,,,alpha,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-end,highlight-source-seg_225,2026-06-19 16:08:17.871492+00,part1,rose,,,,https://www.si.edu/object/supermarket-scanner%3Anmah_892778,2248,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,paste,chat-input,2026-06-19 16:07:38.853039+00,part1,rose,2026-06-19T16:07:38.639Z,"
Welches Produkt wurde 1974 als erstes mit einem UPC-Barcode an einer Supermarktkasse gescannt?",,,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,paste,chat-input,2026-06-19 16:05:09.26988+00,part1,rose,2026-06-19T16:05:08.991Z,"Wie lange dauert ein mittlerer Sonnentag auf dem Mars, ein sogenannter Sol?

",,,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,message-send,chat-input,2026-06-19 16:05:09.813355+00,part1,rose,,,"Wie lange dauert ein mittlerer Sonnentag auf dem Mars, ein sogenannter Sol?",,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,new-chat,new-chat-button,2026-06-19 16:05:05.816196+00,part1,rose,2026-06-19T16:05:05.410Z,,,,,alpha,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-start,source-link,2026-06-19 16:06:13.062138+00,part1,rose,,,,https://mars.nasa.gov/,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,paste,chat-input,2026-06-19 16:25:37.991126+00,part2,rose,2026-06-19T16:25:37.617Z,"Welchen Durchmesser hat der Primärspiegel des Hubble-Weltraumteleskops?

",,,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-click,source-link,2026-06-19 16:06:13.349917+00,part1,rose,,,,https://mars.nasa.gov/,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-start,source-link,2026-06-19 16:08:37.453798+00,part1,rose,,,,https://de.wikipedia.org/wiki/Universal_Product_Code,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,message-send,chat-input,2026-06-19 16:10:12.565185+00,part1,rose,,,"Um wie viel gehen GPS-Satellitenuhren netto ungefähr pro Tag schneller als Uhren auf Meereshöhe, wenn relativistische Effekte berücksichtigt werden?",,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-end,highlight-source-seg_174,2026-06-19 16:04:19.329627+00,part1,rose,,,,https://science.nasa.gov/solar-system/comets/1p-halley/,12580,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-end,highlight-source-seg_174,2026-06-19 16:04:19.424057+00,part1,rose,,,,https://science.nasa.gov/solar-system/comets/1p-halley/,22,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-click,highlight-source-seg_174,2026-06-19 16:04:06.932745+00,part1,rose,,,,https://science.nasa.gov/solar-system/comets/1p-halley/,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-start,highlight-source-seg_174,2026-06-19 16:04:19.442327+00,part1,rose,,,,https://science.nasa.gov/solar-system/comets/1p-halley/,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,message-send,chat-input,2026-06-19 16:26:27.013312+00,part2,rose,,,Wie tief ist das Challenger Deep im Marianengraben ungefähr?,,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,paste,chat-input,2026-06-19 16:03:41.138339+00,part1,rose,2026-06-19T16:03:40.734Z,Wie lange dauert ein regulärer Umlauf des Halleyschen Kometen um die Sonne ungefähr?,,,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-start,source-link,2026-06-19 16:26:57.506196+00,part2,rose,,,,https://oceanexplorer.noaa.gov/,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,message-send,chat-input,2026-06-19 16:03:41.387698+00,part1,rose,,,Wie lange dauert ein regulärer Umlauf des Halleyschen Kometen um die Sonne ungefähr?,,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,paste,chat-input,2026-06-19 16:26:26.221494+00,part2,rose,2026-06-19T16:26:26.057Z,"Wie tief ist das Challenger Deep im Marianengraben ungefähr?

",,,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-click,source-link,2026-06-19 16:26:57.62643+00,part2,rose,,,,https://oceanexplorer.noaa.gov/,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-start,highlight-source-seg_174,2026-06-19 16:04:06.781073+00,part1,rose,,,,https://science.nasa.gov/solar-system/comets/1p-halley/,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-start,source-link,2026-06-19 16:04:20.245573+00,part1,rose,,,,https://www.britannica.com/topic/Halleys-Comet,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,new-chat,new-chat-button,2026-06-19 16:26:23.947945+00,part2,rose,2026-06-19T16:26:23.771Z,,,,,alpha,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-start,source-link,2026-06-19 16:25:40.117559+00,part2,rose,,,,https://de.wikipedia.org/wiki/Mond,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-click,source-link,2026-06-19 16:01:50.959016+00,part1,rose,,,,https://plato.stanford.edu/entries/decision-theory/,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-end,source-link,2026-06-19 16:25:44.008844+00,part2,rose,,,,https://de.wikipedia.org/wiki/Mond,3921,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-end,source-link,2026-06-19 16:02:53.422597+00,part1,rose,,,,https://plato.stanford.edu/entries/decision-theory/,62612,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,message-send,chat-input,2026-06-19 16:25:38.774295+00,part2,rose,,,Welchen Durchmesser hat der Primärspiegel des Hubble-Weltraumteleskops?,,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-start,source-link,2026-06-19 16:25:54.484414+00,part2,rose,,,,https://esahubble.org/,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-end,source-link,2026-06-19 16:04:20.456405+00,part1,rose,,,,https://www.britannica.com/topic/Halleys-Comet,26,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-start,source-link,2026-06-19 16:04:40.152529+00,part1,rose,,,,https://www.britannica.com/topic/Halleys-Comet,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-click,source-link,2026-06-19 16:25:55.468983+00,part2,rose,,,,https://esahubble.org/,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-start,source-link,2026-06-19 16:01:50.830692+00,part1,rose,,,,https://plato.stanford.edu/entries/decision-theory/,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,copy,message-1781884568989,2026-06-19 16:03:18.193297+00,part1,rose,,,,,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-end,source-link,2026-06-19 16:04:40.164125+00,part1,rose,,,,https://www.britannica.com/topic/Halleys-Comet,25,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-end,highlight-source-seg_151,2026-06-19 15:58:49.432288+00,part1,rose,,,,https://de.wikipedia.org/wiki/Ellsberg-Paradoxon,27350,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-click,highlight-source-seg_151,2026-06-19 15:58:23.274392+00,part1,rose,,,,https://de.wikipedia.org/wiki/Ellsberg-Paradoxon,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,copy,message-1781884568989,2026-06-19 16:00:54.316223+00,part1,rose,,,,,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-end,highlight-source-seg_151,2026-06-19 15:58:21.888958+00,part1,rose,,,,https://de.wikipedia.org/wiki/Ellsberg-Paradoxon,39,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-start,highlight-source-seg_151,2026-06-19 15:58:22.064442+00,part1,rose,,,,https://de.wikipedia.org/wiki/Ellsberg-Paradoxon,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,copy,message-1781884568989,2026-06-19 16:01:22.642086+00,part1,rose,,,,,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-start,highlight-source-seg_1619,2026-06-19 15:58:07.409984+00,part1,rose,,,,https://de.wikipedia.org/wiki/Ellsberg-Paradoxon,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-end,highlight-source-seg_1619,2026-06-19 15:58:07.522216+00,part1,rose,,,,https://de.wikipedia.org/wiki/Ellsberg-Paradoxon,220,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,new-chat,new-chat-button,2026-06-19 16:03:28.805976+00,part1,rose,2026-06-19T16:03:28.327Z,,,,,alpha,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-start,highlight-source-seg_151,2026-06-19 15:58:21.869772+00,part1,rose,,,,https://de.wikipedia.org/wiki/Ellsberg-Paradoxon,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-end,source-link,2026-06-19 16:26:22.310067+00,part2,rose,,,,https://esahubble.org/,27832,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,hover,highlight-chevron-seg_151,2026-06-19 15:56:24.958841+00,part1,rose,,,,,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,hover,highlight-chevron-seg_151,2026-06-19 15:56:24.669405+00,part1,rose,,,,,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,expand-open,highlight-seg_151,2026-06-19 15:56:25.302237+00,part1,rose,,,,,,,"stark davon abhängen, wie Wahrscheinlichkeiten präsentiert werden, selbst wenn die zugrunde liegenden Chancen gleich bleiben."
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,paste,chat-input,2026-06-19 15:56:02.788534+00,part1,rose,2026-06-19T15:56:02.382Z,"Beschreibe das Ellsberg-Paradoxon in der Entscheidungstheorie.
",,,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,message-send,chat-input,2026-06-19 15:56:03.198381+00,part1,rose,,,Beschreibe das Ellsberg-Paradoxon in der Entscheidungstheorie.,,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,hover,highlight-chevron-seg_151,2026-06-19 15:56:25.51268+00,part1,rose,,,,,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-start,source-link,2026-06-19 15:55:32.192811+00,part1,rose,,,,https://www.iso.org/standard/7472.html,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,hover,highlight-chevron-seg_108,2026-06-19 15:55:19.686323+00,part1,rose,,,,,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-click,source-link,2026-06-19 15:55:32.843607+00,part1,rose,,,,https://www.iso.org/standard/7472.html,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-end,source-link,2026-06-19 15:55:44.351157+00,part1,rose,,,,https://www.iso.org/standard/7472.html,12191,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,expand-open,highlight-seg_108,2026-06-19 15:55:19.454737+00,part1,rose,,,,,,,102.325 Pascal
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-start,highlight-source-seg_151,2026-06-19 15:56:28.388508+00,part1,rose,,,,https://de.wikipedia.org/wiki/Ellsberg-Paradoxon,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-start,source-link,2026-06-19 15:55:14.303045+00,part1,rose,,,,https://de.wikipedia.org/wiki/Standardatmosph%C3%A4re,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-end,source-link,2026-06-19 15:55:14.184445+00,part1,rose,,,,https://www.iso.org/standard/7472.html,93,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-end,source-link,2026-06-19 15:55:14.45613+00,part1,rose,,,,https://de.wikipedia.org/wiki/Standardatmosph%C3%A4re,173,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-start,source-link,2026-06-19 15:55:17.640571+00,part1,rose,,,,https://de.wikipedia.org/wiki/Standardatmosph%C3%A4re,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-start,source-link,2026-06-19 15:55:14.160368+00,part1,rose,,,,https://www.iso.org/standard/7472.html,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-start,source-link,2026-06-19 15:55:13.866952+00,part1,rose,,,,https://www.iso.org/standard/7472.html,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-end,source-link,2026-06-19 15:55:17.662057+00,part1,rose,,,,https://de.wikipedia.org/wiki/Standardatmosph%C3%A4re,13,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-end,source-link,2026-06-19 15:55:14.082396+00,part1,rose,,,,https://www.iso.org/standard/7472.html,40,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-end,highlight-source-seg_151,2026-06-19 15:56:28.39878+00,part1,rose,,,,https://de.wikipedia.org/wiki/Ellsberg-Paradoxon,28,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-click,highlight-source-seg_108,2026-06-19 15:54:54.529239+00,part1,rose,,,,https://physics.nist.gov/cgi-bin/cuu/Value?stdatm,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-end,highlight-source-seg_108,2026-06-19 15:55:07.865603+00,part1,rose,,,,https://physics.nist.gov/cgi-bin/cuu/Value?stdatm,13621,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-start,highlight-source-seg_108,2026-06-19 15:55:08.089716+00,part1,rose,,,,https://physics.nist.gov/cgi-bin/cuu/Value?stdatm,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-start,highlight-source-seg_108,2026-06-19 15:54:54.279109+00,part1,rose,,,,https://physics.nist.gov/cgi-bin/cuu/Value?stdatm,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-end,source-link,2026-06-19 15:53:52.806351+00,part1,rose,,,,https://de.wikipedia.org/wiki/Avogadro-Konstante,21247,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,paste,chat-input,2026-06-19 15:54:03.580722+00,part1,rose,2026-06-19T15:54:03.115Z,"Welcher Druck entspricht einer Standardatmosphäre?

",,,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-end,highlight-source-seg_108,2026-06-19 15:55:08.301261+00,part1,rose,,,,https://physics.nist.gov/cgi-bin/cuu/Value?stdatm,26,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,message-send,chat-input,2026-06-19 15:54:05.724855+00,part1,rose,,,Welcher Druck entspricht einer Standardatmosphäre?,,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-start,source-link,2026-06-19 15:53:30.944319+00,part1,rose,,,,https://www.bipm.org/en/measurement-units/si-defining-constants,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-end,source-link,2026-06-19 15:53:30.953162+00,part1,rose,,,,https://www.bipm.org/en/measurement-units/si-defining-constants,23,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-start,source-link,2026-06-19 15:53:31.413981+00,part1,rose,,,,https://de.wikipedia.org/wiki/Avogadro-Konstante,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,setting-toggle,auto-expand-toggle,2026-06-19 15:55:10.379874+00,part1,rose,2026-06-19T15:55:10.168Z,,,,,alpha,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-click,source-link,2026-06-19 15:53:32.459327+00,part1,rose,,,,https://de.wikipedia.org/wiki/Avogadro-Konstante,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,setting-toggle,auto-expand-toggle,2026-06-19 15:56:29.515298+00,part1,rose,2026-06-19T15:56:29.316Z,,,,,alpha,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,paste,chat-input,2026-06-19 15:50:55.266113+00,part1,rose,2026-06-19T15:50:54.841Z,Welcher exakte Zahlenwert gehört seit der SI-Neudefinition zur Avogadro-Konstante?,,,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,message-send,chat-input,2026-06-19 15:50:59.058143+00,part1,rose,,,Welcher exakte Zahlenwert gehört seit der SI-Neudefinition zur Avogadro-Konstante?,,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-start,source-link,2026-06-19 15:52:49.069496+00,part1,rose,,,,https://www.bipm.org/en/measurement-units/si-defining-constants,,,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,login,login-form-submit,2026-06-19 15:50:33.226232+00,part1,rose,,,,,,alpha,
a02b7222-be2c-4712-b9d5-a09ceea77e86,1,source-link-hover-start,source-link,2026-06-19 15:52:49.328791+00,part1,rose,,,,https://www.bipm.org/en/measurement-units/si-defining-constants,,,
